0;0.001061779636952;0;0;9.81
49999872;0.000950663163318;0;0;9.81
100000000;0.001012394537559;0;0;9.81
150000128;0.001600526175786;0;0;9.81
200000000;0.002171821984675;0;0;9.81
249999872;0.002123559273904;0;0;9.81
300000000;0.001694806820082;0;0;9.81
349999872;0.001352478290198;0;0;9.81
400000000;0.001390639503365;0;0;9.81
450000128;0.001952956203274;0;0;9.81
500000000;0.002378341491228;0;0;9.81
549999872;0.001867654667958;0;0;9.81
600000000;0.001080860243536;0;0;9.81
650000128;0.001312072299786;0;0;9.81
700000000;0.002502926628333;0;0;9.81
750000128;0.003372777810826;0;0;9.81
800000000;0.003059631385129;0;0;9.81
849999872;0.002214472752333;0;0;9.81
900000000;0.002198759311617;0;0;9.81
950000128;0.003150544863557;0;0;9.81
1000000000;0.003738676501784;0;0;9.81
1049999872;0.003039428389922;0;0;9.81
1100000000;0.002061827899663;0;0;9.81
1150000128;0.002293039955913;0;0;9.81
1200000000;0.003134831422841;0;0;9.81
1249999872;0.003217888180911;0;0;9.81
1300000000;0.002772299897750;0;0;9.81
1349999872;0.002571392334310;0;0;9.81
1400000000;0.002820562608521;0;0;9.81
1450000128;0.003076467214467;0;0;9.81
1500000000;0.002524252012162;0;0;9.81
1549999872;0.001728478478759;0;0;9.81
1600000000;0.001983260696083;0;0;9.81
1650000128;0.002594962495384;0;0;9.81
1700000000;0.002372729548115;0;0;9.81
1750000128;0.002012442800270;0;0;9.81
1800000000;0.001913672601484;0;0;9.81
1849999872;0.001209934935132;0;0;9.81
1900000000;0.000437731562803;0;0;9.81
1950000128;0.000997803485466;0;0;9.81
2000000000;0.002009075634402;0;0;9.81
2049999872;0.001309827522540;0;0;9.81
2100000000;-0.000783427258555;0;0;9.81
2150000128;-0.001322173797389;0;0;9.81
2200000000;0.001152693115380;0;0;9.81
2249999872;0.003747655610765;0;0;9.81
2300000000;0.003289721052756;0;0;9.81
2349999872;0.001514102251848;0;0;9.81
2400000000;0.001239117039318;0;0;9.81
2450000128;0.001761027748814;0;0;9.81
2500000000;0.002410890761283;0;0;9.81
2549999872;0.003955297505940;0;0;9.81
2600000000;0.004844229295016;0;0;9.81
2650000128;0.002955249243229;0;0;9.81
2700000000;0.000655474955581;0;0;9.81
2750000128;0.001948466648783;0;0;9.81
2800000000;0.005728671529602;0;0;9.81
2849999872;0.006930749744376;0;0;9.81
2900000000;0.004322318585521;0;0;9.81
2950000128;0.002443440031337;0;0;9.81
